"Subject" "Activity" "Feature" "Mean"
20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.782604498818182
20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.720420540156439
20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.699655335964015
20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.166358996031174
20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.228911812156515
20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.181603387529545
20 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.688100665578409
20 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.7467287665375
20 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0452580765798864
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.70689837068803
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.717917947097727
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0970360860475758
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.722623719277727
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.734360690295455
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.120615253220606
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.778482269505379
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.774559479119318
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0355405178820455
20 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.274687637666667
20 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0188107168143333
20 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108799759557778
20 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.235258681911111
20 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.237504903277778
20 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.418555584433333
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.592856658222222
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.111967018333333
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0857185151513333
20 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.956035172888889
20 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.941714026888889
20 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.939909792666667
20 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0704933527111111
20 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00331896989688889
20 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00327500009877778
20 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.300448958373333
20 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.0287441083333333
20 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.568593359555556
20 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.01778162078
20 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0821505993915556
20 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0851378991095556
20 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.434323727255556
20 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.151370548872111
20 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.105977795884444
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0923574535765556
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0378586273211111
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0540379125177778
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.422939325561111
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.409197201244444
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.217919429768889
20 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0895043615730667
20 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.215592842966667
20 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.0895043615730667
20 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.215592842966667
20 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.263478211031111
20 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.230086201482556
20 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.0737311025044444
20 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.234939556948889
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.3699055537
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.430991660102222
20 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.277501546856667
20 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" 0.129114972231778
20 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.466492296788889
20 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.221137828718889
20 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.211217465667778
20 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.439112799333333
20 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.35636988566
20 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0416804677322222
20 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" 0.120729105339033
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.366949680497778
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.0997900941666667
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.557433867777778
20 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.295008470815556
20 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.0168152209555556
20 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.578412283111111
20 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.319761127066667
20 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.373418604744444
20 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.259871397740333
20 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.310411784483333
20 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.219619941308889
20 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.0538768406988889
20 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.475322045522222
20 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.119281598522222
20 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.209352966333333
20 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.113713975313333
20 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.104497604366667
20 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0113434921724444
20 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.185335012693333
20 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.359599999737778
20 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.105180617653333
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.225745803462222
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.243688139314
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0584397966933333
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.267722689361111
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.346752812633333
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.0876309979857778
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.440828440733333
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.460366988414444
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0941024487411111
21 "LAYING" "tBodyAcc-mean()-X" 0.274851546313725
21 "LAYING" "tBodyAcc-mean()-Y" -0.0156857030189216
21 "LAYING" "tBodyAcc-mean()-Z" -0.108936154186275
21 "LAYING" "tBodyAcc-std()-X" -0.986475897352941
21 "LAYING" "tBodyAcc-std()-Y" -0.964934255392157
21 "LAYING" "tBodyAcc-std()-Z" -0.958879979411765
21 "LAYING" "tGravityAcc-mean()-X" 0.821155349764706
21 "LAYING" "tGravityAcc-mean()-Y" -0.106380307637255
21 "LAYING" "tGravityAcc-mean()-Z" -0.0918587064509804
21 "LAYING" "tGravityAcc-std()-X" -0.985076891862745
21 "LAYING" "tGravityAcc-std()-Y" -0.982278277647059
21 "LAYING" "tGravityAcc-std()-Z" -0.965367256666667
21 "LAYING" "tBodyAccJerk-mean()-X" 0.0766215562156863
21 "LAYING" "tBodyAccJerk-mean()-Y" 0.0111771166049137
21 "LAYING" "tBodyAccJerk-mean()-Z" -0.00502568283696078
21 "LAYING" "tBodyAccJerk-std()-X" -0.987187976568627
21 "LAYING" "tBodyAccJerk-std()-Y" -0.977419749117647
21 "LAYING" "tBodyAccJerk-std()-Z" -0.985383566568627
21 "LAYING" "tBodyGyro-mean()-X" -0.0207976698677059
21 "LAYING" "tBodyGyro-mean()-Y" -0.077817596245098
21 "LAYING" "tBodyGyro-mean()-Z" 0.0867969982156863
21 "LAYING" "tBodyGyro-std()-X" -0.980497587254902
21 "LAYING" "tBodyGyro-std()-Y" -0.973817106764706
21 "LAYING" "tBodyGyro-std()-Z" -0.977247429705882
21 "LAYING" "tBodyGyroJerk-mean()-X" -0.100380198323529
21 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0398275046085686
21 "LAYING" "tBodyGyroJerk-mean()-Z" -0.054371565149902
21 "LAYING" "tBodyGyroJerk-std()-X" -0.985714683823529
21 "LAYING" "tBodyGyroJerk-std()-Y" -0.987097938431373
21 "LAYING" "tBodyGyroJerk-std()-Z" -0.987671618137255
21 "LAYING" "tBodyAccMag-mean()" -0.973348456176471
21 "LAYING" "tBodyAccMag-std()" -0.967418118627451
21 "LAYING" "tGravityAccMag-mean()" -0.973348456176471
21 "LAYING" "tGravityAccMag-std()" -0.967418118627451
21 "LAYING" "tBodyAccJerkMag-mean()" -0.985444707352941
21 "LAYING" "tBodyAccJerkMag-std()" -0.982610612843137
21 "LAYING" "tBodyGyroMag-mean()" -0.965294193431373
21 "LAYING" "tBodyGyroMag-std()" -0.966090975196078
21 "LAYING" "tBodyGyroJerkMag-mean()" -0.988289597843137
21 "LAYING" "tBodyGyroJerkMag-std()" -0.987168339509804
21 "LAYING" "fBodyAcc-mean()-X" -0.986291030882353
21 "LAYING" "fBodyAcc-mean()-Y" -0.96706632754902
21 "LAYING" "fBodyAcc-mean()-Z" -0.970418884313725
21 "LAYING" "fBodyAcc-std()-X" -0.986808309509804
21 "LAYING" "fBodyAcc-std()-Y" -0.965341959705882
21 "LAYING" "fBodyAcc-std()-Z" -0.955591202941176
21 "LAYING" "fBodyAcc-meanFreq()-X" -0.0285961111829804
21 "LAYING" "fBodyAcc-meanFreq()-Y" 0.13202902705
21 "LAYING" "fBodyAcc-meanFreq()-Z" 0.108883745667647
21 "LAYING" "fBodyAccJerk-mean()-X" -0.987019998137255
21 "LAYING" "fBodyAccJerk-mean()-Y" -0.977141719803922
21 "LAYING" "fBodyAccJerk-mean()-Z" -0.982900484117647
21 "LAYING" "fBodyAccJerk-std()-X" -0.988605894509804
21 "LAYING" "fBodyAccJerk-std()-Y" -0.97949475254902
21 "LAYING" "fBodyAccJerk-std()-Z" -0.986506114019608
21 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.215618472729412
21 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.00403630130490196
21 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0395573745647059
21 "LAYING" "fBodyGyro-mean()-X" -0.97662712372549
21 "LAYING" "fBodyGyro-mean()-Y" -0.97685118754902
21 "LAYING" "fBodyGyro-mean()-Z" -0.97686335254902
21 "LAYING" "fBodyGyro-std()-X" -0.981872576568627
21 "LAYING" "fBodyGyro-std()-Y" -0.972565220588235
21 "LAYING" "fBodyGyro-std()-Z" -0.979512985980392
21 "LAYING" "fBodyGyro-meanFreq()-X" 0.0124761857656863
21 "LAYING" "fBodyGyro-meanFreq()-Y" -0.181307335525588
21 "LAYING" "fBodyGyro-meanFreq()-Z" 0.0283437223882353
21 "LAYING" "fBodyAccMag-mean()" -0.971346051764706
21 "LAYING" "fBodyAccMag-std()" -0.969866100784314
21 "LAYING" "fBodyAccMag-meanFreq()" 0.223138555117647
21 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.981627265980392
21 "LAYING" "fBodyBodyAccJerkMag-std()" -0.98289194
21 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.368180667611765
21 "LAYING" "fBodyBodyGyroMag-mean()" -0.973392862843137
21 "LAYING" "fBodyBodyGyroMag-std()" -0.967261283921569
21 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.000129419009803923
21 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.987262110392157
21 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.987702458333333
21 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.284425667168627
21 "WALKING" "tBodyAcc-mean()-X" 0.27833818525817
21 "WALKING" "tBodyAcc-mean()-Y" -0.0183267094685948
21 "WALKING" "tBodyAcc-mean()-Z" -0.108725922722549
21 "WALKING" "tBodyAcc-std()-X" -0.567606524052288
21 "WALKING" "tBodyAcc-std()-Y" -0.43246883531768
21 "WALKING" "tBodyAcc-std()-Z" -0.573202424431373
21 "WALKING" "tGravityAcc-mean()-X" 0.587316160490196
21 "WALKING" "tGravityAcc-mean()-Y" -0.0646683069803922
21 "WALKING" "tGravityAcc-mean()-Z" 0.0735331387320261
21 "WALKING" "tGravityAcc-std()-X" -0.959089881993464
21 "WALKING" "tGravityAcc-std()-Y" -0.96501499872549
21 "WALKING" "tGravityAcc-std()-Z" -0.949002905522876
21 "WALKING" "tBodyAccJerk-mean()-X" 0.084087197898366
21 "WALKING" "tBodyAccJerk-mean()-Y" 0.000942395179493464
21 "WALKING" "tBodyAccJerk-mean()-Z" -0.0125368692827451
21 "WALKING" "tBodyAccJerk-std()-X" -0.60395513341817
21 "WALKING" "tBodyAccJerk-std()-Y" -0.561072247768278
21 "WALKING" "tBodyAccJerk-std()-Z" -0.713970679787778
21 "WALKING" "tBodyGyro-mean()-X" -0.0299136619512418
21 "WALKING" "tBodyGyro-mean()-Y" -0.0786900994968301
21 "WALKING" "tBodyGyro-mean()-Z" 0.0858960230431373
21 "WALKING" "tBodyGyro-std()-X" -0.734730520114379
21 "WALKING" "tBodyGyro-std()-Y" -0.695471311928105
21 "WALKING" "tBodyGyro-std()-Z" -0.609773561430784
21 "WALKING" "tBodyGyroJerk-mean()-X" -0.100617691077778
21 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0411556507122549
21 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0530576178055556
21 "WALKING" "tBodyGyroJerk-std()-X" -0.728072647686275
21 "WALKING" "tBodyGyroJerk-std()-Y" -0.758779801862745
21 "WALKING" "tBodyGyroJerk-std()-Z" -0.753465876862745
21 "WALKING" "tBodyAccMag-mean()" -0.502629527346078
21 "WALKING" "tBodyAccMag-std()" -0.557788646457516
21 "WALKING" "tGravityAccMag-mean()" -0.502629527346078
21 "WALKING" "tGravityAccMag-std()" -0.557788646457516
21 "WALKING" "tBodyAccJerkMag-mean()" -0.609466798721895
21 "WALKING" "tBodyAccJerkMag-std()" -0.579222087657516
21 "WALKING" "tBodyGyroMag-mean()" -0.603274234879085
21 "WALKING" "tBodyGyroMag-std()" -0.693040501137908
21 "WALKING" "tBodyGyroJerkMag-mean()" -0.747660004901961
21 "WALKING" "tBodyGyroJerkMag-std()" -0.769730420098039
21 "WALKING" "fBodyAcc-mean()-X" -0.595884452564706
21 "WALKING" "fBodyAcc-mean()-Y" -0.469348843015686
21 "WALKING" "fBodyAcc-mean()-Z" -0.620145437257843
21 "WALKING" "fBodyAcc-std()-X" -0.558196781398693
21 "WALKING" "fBodyAcc-std()-Y" -0.44988412920719
21 "WALKING" "fBodyAcc-std()-Z" -0.582253856057843
21 "WALKING" "fBodyAcc-meanFreq()-X" -0.298436187147059
21 "WALKING" "fBodyAcc-meanFreq()-Y" 0.0110251781037778
21 "WALKING" "fBodyAcc-meanFreq()-Z" 0.0297748118208072
21 "WALKING" "fBodyAccJerk-mean()-X" -0.626212175888235
21 "WALKING" "fBodyAccJerk-mean()-Y" -0.579106251703922
21 "WALKING" "fBodyAccJerk-mean()-Z" -0.695502487367974
21 "WALKING" "fBodyAccJerk-std()-X" -0.616865673014379
21 "WALKING" "fBodyAccJerk-std()-Y" -0.572304896690523
21 "WALKING" "fBodyAccJerk-std()-Z" -0.731061713558301
21 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0493798147101961
21 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.217098081398039
21 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.163608755090882
21 "WALKING" "fBodyGyro-mean()-X" -0.677178730294118
21 "WALKING" "fBodyGyro-mean()-Y" -0.686817223898693
21 "WALKING" "fBodyGyro-mean()-Z" -0.620340776437909
21 "WALKING" "fBodyGyro-std()-X" -0.754078087957516
21 "WALKING" "fBodyGyro-std()-Y" -0.704329351568627
21 "WALKING" "fBodyGyro-std()-Z" -0.644588077647386
21 "WALKING" "fBodyGyro-meanFreq()-X" -0.12283960564183
21 "WALKING" "fBodyGyro-meanFreq()-Y" -0.188174843410458
21 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0399614905584967
21 "WALKING" "fBodyAccMag-mean()" -0.554437608764706
21 "WALKING" "fBodyAccMag-std()" -0.629172285359804
21 "WALKING" "fBodyAccMag-meanFreq()" 0.0384888295570261
21 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.579114357752353
21 "WALKING" "fBodyBodyAccJerkMag-std()" -0.584002856557843
21 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.203035593299608
21 "WALKING" "fBodyBodyGyroMag-mean()" -0.710833125947712
21 "WALKING" "fBodyBodyGyroMag-std()" -0.735124273732026
21 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.00766877467973856
21 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.772612664607843
21 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.784032331568628
21 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.179382985522418
22 "WALKING" "tBodyAcc-mean()-X" 0.274767690046106
22 "WALKING" "tBodyAcc-mean()-Y" -0.0168273604077383
22 "WALKING" "tBodyAcc-mean()-Z" -0.108670376782866
22 "WALKING" "tBodyAcc-std()-X" -0.546089975548692
22 "WALKING" "tBodyAcc-std()-Y" -0.491188426241526
22 "WALKING" "tBodyAcc-std()-Z" -0.65508967878972
22 "WALKING" "tGravityAcc-mean()-X" 0.609390874922118
22 "WALKING" "tGravityAcc-mean()-Y" 0.0315098683115265
22 "WALKING" "tGravityAcc-mean()-Z" 0.23588786398215
22 "WALKING" "tGravityAcc-std()-X" -0.95850446411215
22 "WALKING" "tGravityAcc-std()-Y" -0.957323093436449
22 "WALKING" "tGravityAcc-std()-Z" -0.939081026109034
22 "WALKING" "tBodyAccJerk-mean()-X" 0.0791031130417757
22 "WALKING" "tBodyAccJerk-mean()-Y" 0.0152572466619626
22 "WALKING" "tBodyAccJerk-mean()-Z" -0.0072287329753271
22 "WALKING" "tBodyAccJerk-std()-X" -0.584963756862305
22 "WALKING" "tBodyAccJerk-std()-Y" -0.560470117123364
22 "WALKING" "tBodyAccJerk-std()-Z" -0.760468444299065
22 "WALKING" "tBodyGyro-mean()-X" -0.00800630644716511
22 "WALKING" "tBodyGyro-mean()-Y" -0.0949661116922118
22 "WALKING" "tBodyGyro-mean()-Z" 0.0812406584647975
22 "WALKING" "tBodyGyro-std()-X" -0.695919202960436
22 "WALKING" "tBodyGyro-std()-Y" -0.784052281090343
22 "WALKING" "tBodyGyro-std()-Z" -0.654458016208723
22 "WALKING" "tBodyGyroJerk-mean()-X" -0.109257561827445
22 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0384616223750156
22 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0582144293519003
22 "WALKING" "tBodyGyroJerk-std()-X" -0.708898710199377
22 "WALKING" "tBodyGyroJerk-std()-Y" -0.859924419844237
22 "WALKING" "tBodyGyroJerk-std()-Z" -0.742272774987539
22 "WALKING" "tBodyAccMag-mean()" -0.504099198287601
22 "WALKING" "tBodyAccMag-std()" -0.595953853592586
22 "WALKING" "tGravityAccMag-mean()" -0.504099198287601
22 "WALKING" "tGravityAccMag-std()" -0.595953853592586
22 "WALKING" "tBodyAccJerkMag-mean()" -0.609772829890966
22 "WALKING" "tBodyAccJerkMag-std()" -0.589823140414673
22 "WALKING" "tBodyGyroMag-mean()" -0.637666108456075
22 "WALKING" "tBodyGyroMag-std()" -0.67637856158162
22 "WALKING" "tBodyGyroJerkMag-mean()" -0.794681311214953
22 "WALKING" "tBodyGyroJerkMag-std()" -0.82649344800623
22 "WALKING" "fBodyAcc-mean()-X" -0.594929652065732
22 "WALKING" "fBodyAcc-mean()-Y" -0.508172778206231
22 "WALKING" "fBodyAcc-mean()-Z" -0.687320961149533
22 "WALKING" "fBodyAcc-std()-X" -0.528958812567601
22 "WALKING" "fBodyAcc-std()-Y" -0.51558097336324
22 "WALKING" "fBodyAcc-std()-Z" -0.665516999699377
22 "WALKING" "fBodyAcc-meanFreq()-X" -0.181031984073891
22 "WALKING" "fBodyAcc-meanFreq()-Y" 0.0371992326304984
22 "WALKING" "fBodyAcc-meanFreq()-Z" 0.0806295666361371
22 "WALKING" "fBodyAccJerk-mean()-X" -0.60425320237352
22 "WALKING" "fBodyAccJerk-mean()-Y" -0.574318114038941
22 "WALKING" "fBodyAccJerk-mean()-Z" -0.739701808286604
22 "WALKING" "fBodyAccJerk-std()-X" -0.602457991412617
22 "WALKING" "fBodyAccJerk-std()-Y" -0.576391814080349
22 "WALKING" "fBodyAccJerk-std()-Z" -0.780252702647975
22 "WALKING" "fBodyAccJerk-meanFreq()-X" 0.0665521438309969
22 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.178425080835514
22 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.0467691789252336
22 "WALKING" "fBodyGyro-mean()-X" -0.639575654479751
22 "WALKING" "fBodyGyro-mean()-Y" -0.79139974588785
22 "WALKING" "fBodyGyro-mean()-Z" -0.643363339819315
22 "WALKING" "fBodyGyro-std()-X" -0.714977903442368
22 "WALKING" "fBodyGyro-std()-Y" -0.782046079563863
22 "WALKING" "fBodyGyro-std()-Z" -0.690679448900312
22 "WALKING" "fBodyGyro-meanFreq()-X" -0.164138008195857
22 "WALKING" "fBodyGyro-meanFreq()-Y" -0.200741314631402
22 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0516302487909034
22 "WALKING" "fBodyAccMag-mean()" -0.574333164853583
22 "WALKING" "fBodyAccMag-std()" -0.673896212809346
22 "WALKING" "fBodyAccMag-meanFreq()" 0.103277150317358
22 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.585442501515888
22 "WALKING" "fBodyBodyAccJerkMag-std()" -0.599286879114019
22 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.161936362996885
22 "WALKING" "fBodyBodyGyroMag-mean()" -0.728166770031153
22 "WALKING" "fBodyBodyGyroMag-std()" -0.699600086233645
22 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.131615440167913
22 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.830191956697819
22 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.835597218255452
22 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.119560563802492
23 "WALKING" "tBodyAcc-mean()-X" 0.273493254730108
23 "WALKING" "tBodyAcc-mean()-Y" -0.019589258786828
23 "WALKING" "tBodyAcc-mean()-Z" -0.109093982385242
23 "WALKING" "tBodyAcc-std()-X" -0.622594039757258
23 "WALKING" "tBodyAcc-std()-Y" -0.532078546615699
23 "WALKING" "tBodyAcc-std()-Z" -0.450557203409946
23 "WALKING" "tGravityAcc-mean()-X" 0.662324737580645
23 "WALKING" "tGravityAcc-mean()-Y" 0.0146209197354839
23 "WALKING" "tGravityAcc-mean()-Z" 0.0518662466372043
23 "WALKING" "tGravityAcc-std()-X" -0.964393040295699
23 "WALKING" "tGravityAcc-std()-Y" -0.960318907096774
23 "WALKING" "tGravityAcc-std()-Z" -0.934236146612903
23 "WALKING" "tBodyAccJerk-mean()-X" 0.0778588215843817
23 "WALKING" "tBodyAccJerk-mean()-Y" 0.0200470964972984
23 "WALKING" "tBodyAccJerk-mean()-Z" -0.000717680881887096
23 "WALKING" "tBodyAccJerk-std()-X" -0.608183751830914
23 "WALKING" "tBodyAccJerk-std()-Y" -0.61898123051828
23 "WALKING" "tBodyAccJerk-std()-Z" -0.603048769571532
23 "WALKING" "tBodyGyro-mean()-X" -0.0220890418013172
23 "WALKING" "tBodyGyro-mean()-Y" -0.0825972963754032
23 "WALKING" "tBodyGyro-mean()-Z" 0.074694942324328
23 "WALKING" "tBodyGyro-std()-X" -0.755738625241935
23 "WALKING" "tBodyGyro-std()-Y" -0.500338191139785
23 "WALKING" "tBodyGyro-std()-Z" -0.609683451821774
23 "WALKING" "tBodyGyroJerk-mean()-X" -0.0966990737225806
23 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0432722741798387
23 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0621959093526344
23 "WALKING" "tBodyGyroJerk-std()-X" -0.728692138333333
23 "WALKING" "tBodyGyroJerk-std()-Y" -0.546043593651882
23 "WALKING" "tBodyGyroJerk-std()-Z" -0.740518145887097
23 "WALKING" "tBodyAccMag-mean()" -0.532754757205108
23 "WALKING" "tBodyAccMag-std()" -0.56557562579215
23 "WALKING" "tGravityAccMag-mean()" -0.532754757205108
23 "WALKING" "tGravityAccMag-std()" -0.56557562579215
23 "WALKING" "tBodyAccJerkMag-mean()" -0.58640067170914
23 "WALKING" "tBodyAccJerkMag-std()" -0.55872531418629
23 "WALKING" "tBodyGyroMag-mean()" -0.544207964433387
23 "WALKING" "tBodyGyroMag-std()" -0.541949073660753
23 "WALKING" "tBodyGyroJerkMag-mean()" -0.623412641977151
23 "WALKING" "tBodyGyroJerkMag-std()" -0.573942888021613
23 "WALKING" "fBodyAcc-mean()-X" -0.599080886430645
23 "WALKING" "fBodyAcc-mean()-Y" -0.548483208943548
23 "WALKING" "fBodyAcc-mean()-Z" -0.49021281618414
23 "WALKING" "fBodyAcc-std()-X" -0.633839114436559
23 "WALKING" "fBodyAcc-std()-Y" -0.554471679592177
23 "WALKING" "fBodyAcc-std()-Z" -0.474767543716048
23 "WALKING" "fBodyAcc-meanFreq()-X" -0.20872442068086
23 "WALKING" "fBodyAcc-meanFreq()-Y" 0.0297877248998253
23 "WALKING" "fBodyAcc-meanFreq()-Z" 0.0899843792518548
23 "WALKING" "fBodyAccJerk-mean()-X" -0.617521836605645
23 "WALKING" "fBodyAccJerk-mean()-Y" -0.628231338392742
